TeamId,TeamName,SubmissionDate,Score
7276434,"Byungoh Ahn","2021-08-28 14:56:41",16433.55973
7334600,Datafunk,"2021-08-28 15:26:50",16433.55973
7343497,RAGHU,"2021-08-28 16:42:47",16433.55973
7347651,"Rashedur Rahman Rifat","2021-08-28 17:22:52",16433.55973
7349105,"Pranav Tiwari","2021-08-28 17:51:32",16433.55973
7350877,"gopika harikumar","2021-08-28 19:02:20",16433.55973
7333366,Raghav-Gupta24,"2021-08-28 19:05:26",16433.55973
7350657,"Du Li","2021-08-28 20:06:32",16433.55973
7259976,"Zico ibn Allam","2021-08-28 20:45:05",16433.55973
7292168,"Wei Loon","2021-08-28 20:49:03",16433.55973
7319248,yc0cold,"2021-08-28 20:51:40",16433.55973
7339398,"Gayathiri Muralitharan","2021-08-28 21:31:28",16433.55973
7277732,"Crusher Junior","2021-08-28 21:33:21",16433.55973
7351145,"Behailu Dereje","2021-08-28 22:23:00",16433.55973
7259925,"Chirag Gajjar","2021-08-28 22:35:07",16433.55973
7279074,"yoonchae na","2021-08-29 02:16:53",16433.55973
7281618,"Jorge Concha Fuentes","2021-08-29 02:29:38",16433.55973
7348328,"Aasir Waseer","2021-08-29 02:39:32",16433.55973
7296043,miroppp,"2021-09-02 04:55:30",16433.55973
7325586,ChingYa_Su,"2021-08-29 06:06:42",16433.55973
7244253,"Pranjay Gupta","2021-08-29 07:48:48",16433.55973
7322712,THARUN,"2021-08-29 08:05:53",16433.55973
7322715,"Partho Adhikari","2021-08-29 08:30:14",16433.55973
7337200,"kamran n","2021-08-29 09:10:15",16433.55973
7346922,zinml,"2021-08-31 09:22:56",16433.55973
7327116,VISHAL,"2021-08-29 12:32:15",16433.55973
7346157,"Christina Springsklee","2021-08-29 12:39:05",16433.55973
7350623,Abi,"2021-08-29 13:45:22",16433.55973
7334347,"Tushar Jha19","2021-08-29 14:06:29",16433.55973
7353439,"Karan Shingde","2021-08-29 14:06:35",16433.55973
7311549,"Torsha Mondal","2021-08-29 14:21:23",16433.55973
7349888,"Neeraj Pratap Hazarika","2021-08-29 14:23:19",16433.55973
7332019,"Jasmina Islambegović","2021-08-29 15:13:30",16433.55973
7046369,"Julia Kazmer","2021-08-29 15:25:24",16433.55973
7320502,"Oleg Idrisov","2021-08-29 15:32:46",16433.55973
7320929,lijaalex12,"2021-08-29 15:33:33",16433.55973
7338836,Fumi,"2021-08-29 16:00:22",16433.55973
7267281,"Ram Maganti","2021-08-29 17:10:45",16433.55973
7290395,"Pranav #3","2021-08-29 17:26:52",16433.55973
7271738,"Aditi Kulkarni","2021-08-29 17:42:54",16433.55973
7343321,"Prachi Nishad","2021-08-29 17:45:20",16433.55973
7302023,"Fisseha Estifanos","2021-08-29 18:25:24",16433.55973
7327402,"Salma Abdelfattah","2021-08-29 20:56:34",16433.55973
7271240,"Aswin Kumar","2021-08-29 20:31:06",16433.55973
7353326,isaac,"2021-08-29 22:11:42",16433.55973
7281800,"Augusto Firmo","2021-08-29 23:09:03",16433.55973
7354770,"Mennatullah Mahmoud","2021-08-30 01:39:36",16433.55973
7352994,"ARPIT CHITTORA","2021-08-30 02:13:15",16433.55973
7355022,"Madhav Sharma","2021-08-30 02:50:25",16433.55973
7321361,"Fady Morris Milad Ebeid","2021-08-30 03:14:52",16433.55973
7300621,"alex jiang crazy stone","2021-08-30 05:16:23",16433.55973
7301984,"Saurav Aditya","2021-08-30 05:19:08",16433.55973
7303360,"Morteza Belbasi","2021-08-30 06:24:37",16433.55973
7342890,"Rohit Dugal","2021-08-30 07:40:06",16433.55973
7224621,Gxliukpol,"2021-08-30 07:46:39",16433.55973
7272671,"Abhilash George Saji","2021-08-30 08:09:53",16433.55973
7315802,"Subham Sikdar","2021-08-30 08:16:44",16433.55973
7340513,naina,"2021-08-30 08:25:07",16433.55973
7349388,"Mansi Sharma","2021-08-30 08:48:21",16433.55973
7320568,"Kasturi Basu","2021-08-30 09:36:05",16433.55973
7320563,"Sagar Das","2021-08-30 09:36:32",16433.55973
7305026,"Shreyas Taware","2021-08-30 09:40:08",16433.55973
7077098,sometani,"2021-08-30 10:24:10",16433.55973
7343417,"Divyanshu Singh10","2021-08-30 11:29:35",16433.55973
7319796,"Mohd Parvez","2021-08-30 11:48:06",16433.55973
7351533,"Mohamed Eslam","2021-08-30 12:24:32",16433.55973
7282740,SHSchenk,"2021-08-30 13:25:32",16433.55973
7351199,"Ibekwe Kingsley","2021-08-30 18:20:02",16433.55973
7353684,nivedita,"2021-08-30 14:53:41",16433.55973
7342946,"Medlyn Jacob","2021-08-30 15:00:17",16433.55973
7350983,Zenby,"2021-08-30 15:09:19",16433.55973
7217961,"Aswathi Premkumar","2021-08-30 15:35:33",16433.55973
7355570,BangJieHsu,"2021-08-30 15:46:55",16433.55973
7291880,"Shaik Afreed","2021-08-30 16:25:41",16433.55973
7320382,"TaeHwan Kim","2021-08-30 16:39:06",16433.55973
7356651,"Kristen Mendiola","2021-08-30 17:38:21",16433.55973
7357500,"João Meneses","2021-08-30 17:38:28",16433.55973
7311024,"Ananthu Vasudevan","2021-08-30 17:51:51",16433.55973
7336468,"Kunal Burgul","2021-08-30 17:57:41",16433.55973
7281040,malekakram,"2021-08-30 18:06:56",16433.55973
7257977,"Amrutha J M","2021-08-30 18:39:33",16433.55973
7298998,"Julius Villar","2021-08-30 23:33:38",16433.55973
7330728,"Maria Victoria Alvarez Marulanda","2021-08-30 23:45:46",16433.55973
7298554,Lucio,"2021-08-31 02:16:06",16433.55973
7356748,张庆朋PP,"2021-08-31 03:32:45",16433.55973
7167722,"Amruth Kumar Tadikamalla","2021-08-31 03:57:32",16433.55973
7355155,archana,"2021-08-31 03:58:21",16433.55973
7337280,"Pritom Kumar Das","2021-08-31 04:43:44",16433.55973
7340465,"Tatiana Dudal","2021-08-31 05:04:54",16433.55973
7359986,"Jhonatan Camasca","2021-08-31 05:50:56",16433.55973
7264833,"Subhashis Bohidar","2021-08-31 06:12:42",16433.55973
7347420,"Arya krishnan A R","2021-08-31 07:39:25",16433.55973
7292171,"Ankush Kumar Gupta","2021-08-31 08:31:08",16433.55973
7360671,"Alvin Jenn Yung, YONG","2021-08-31 08:43:09",16433.55973
7337109,Kab,"2021-08-31 09:00:10",16433.55973
7350952,"Munyatam Bhardwaj","2021-08-31 10:08:00",16433.55973
7347786,"Van Ky Long Nguyen","2021-08-31 10:18:27",16433.55973
7342132,Shashank821,"2021-08-31 10:29:13",16433.55973
6129508,kevin_yong_jl,"2021-08-31 11:38:53",16433.55973
7317825,"sona #2","2021-08-31 12:50:18",16433.55973
7275162,"SHREYA KULKARNI","2021-08-31 13:40:36",16433.55973
7360903,"Dayanand Kangala S","2021-08-31 13:48:40",16433.55973
7252689,"ANTUL KUMAR","2021-08-31 14:36:52",16433.55973
7333573,NeelamD,"2021-08-31 15:06:15",16433.55973
7341289,"Suram Saraswati Anugna","2021-08-31 15:09:57",16433.55973
7287025,"Carlos Ibarra","2021-08-31 15:27:11",16433.55973
7362605,avivek123,"2021-08-31 16:31:50",16433.55973
7362452,"Goutham Surendran","2021-08-31 16:58:09",16433.55973
7310572,"Khalil Barakat","2021-08-31 16:24:38",16433.55973
7289310,"Ahmed Mamdouh #3","2021-08-31 16:39:36",16433.55973
6900016,"Sajul Gupta","2021-08-31 16:40:35",16433.55973
7360164,"Aravind Matam","2021-08-31 16:41:40",16433.55973
7362550,"Wai Yan Aung","2021-08-31 16:41:44",16433.55973
7347110,"Arunanda Panigrahi","2021-08-31 18:16:46",16433.55973
7353456,JackSparrow2684,"2021-08-31 19:03:05",16433.55973
7356483,"Prathyun K P","2021-08-31 19:31:06",16433.55973
7268471,"Maryam Osama","2021-08-31 19:34:40",16433.55973
7278331,"Akshar Premnath","2021-08-31 19:41:02",16433.55973
7353413,jainendrakumar,"2021-08-31 20:18:09",16433.55973
4420833,"Sergey Sereda","2021-08-31 21:07:23",16433.55973
7362302,NInja_adi,"2021-08-31 21:18:29",16433.55973
7363358,kyuna,"2021-08-31 22:01:43",16433.55973
7323912,UmarNasir,"2021-08-31 22:31:07",16433.55973
7254030,Randomkarma,"2021-08-31 22:39:29",16433.55973
7345435,"Nishant Pandey","2021-09-01 04:50:08",16433.55973
7365118,"Vishal Bambale","2021-09-01 07:08:48",16433.55973
7363097,aashirwad01,"2021-09-01 07:22:29",16433.55973
7348992,"[Deleted] 53fd84a3-2580-4986-8ce6-d343e55836fe","2021-09-01 07:48:10",16433.55973
7358833,"Martyna Grzelka","2021-09-01 10:26:50",16433.55973
7321227,"Harsha Kumar","2021-09-01 13:07:41",16433.55973
7280377,"yael gogol","2021-09-01 13:55:25",16433.55973
7338329,"SAYAN ROY","2021-09-01 13:59:10",16433.55973
7323916,"Pham Duc The","2021-09-01 14:37:45",16433.55973
7334389,bnynp,"2021-09-01 17:15:38",16433.55973
7212073,"Siddarth Gopalakrishnan","2021-09-01 17:37:38",16433.55973
7335162,"Adegbehingbe Godwin","2021-09-01 21:53:27",16433.55973
7312843,ClaireChiang,"2021-09-02 00:05:57",16433.55973
7336377,Eden_Rui,"2021-09-02 01:15:22",16433.55973
7347422,"Nandini Bodkhe","2021-09-02 03:42:39",16433.55973
7369763,"Xingmin Guan","2021-09-02 05:27:29",16433.55973
7328862,"Brian Jung","2021-09-02 05:59:55",16433.55973
7362428,"Jitendra Taneja","2021-09-02 07:01:33",16433.55973
7349699,"VAMSI DEVATA","2021-09-02 07:19:26",16433.55973
7358246,Sarah,"2021-09-02 07:26:44",16433.55973
7370310,liuwenzheng,"2021-09-02 08:07:36",16433.55973
7337155,"Harindu Egalla","2021-09-02 11:08:26",16433.55973
7368413,czajka002,"2021-09-02 12:00:03",16433.55973
7342203,"behrooz b","2021-09-02 12:13:45",16433.55973
7373736,"Telvin Mwanza","2021-09-28 10:41:52",16433.55973
7354921,"Jalpa Patel","2021-09-02 18:25:56",16433.55973
7369109,"Josh McConnell","2021-09-02 19:03:29",16433.55973
7367538,"Altynay Smaglova","2021-09-02 20:00:58",16433.55973
7305546,chami9999,"2021-09-02 22:48:54",16433.55973
7242800,"jeeva rekhaa","2021-09-03 03:08:31",16433.55973
7340410,"Trinzya Gupta","2021-09-03 03:15:29",16433.55973
7375767,"Jen ","2021-09-03 06:11:34",16433.55973
6357303,"Erik Paskalev","2021-09-03 07:07:19",16433.55973
7360785,"Igor Gasiuk","2021-09-03 07:55:40",16433.55973
7372872,shenme,"2021-09-03 10:01:51",16433.55973
7313411,"Rudrek Pan","2021-09-03 14:50:00",16433.55973
7310767,"ayawavi diane Missewou","2021-09-03 15:35:10",16433.55973
7368327,"Kumar Jaswanth","2021-09-05 15:44:56",16433.55973
7219314,Nalini,"2021-09-03 16:19:52",16433.55973
4850400,Semih,"2021-09-03 19:13:15",16433.55973
7347925,"Sergio Ajanel","2021-09-03 22:16:19",16433.55973
7378407,"Leonardo Gregianin","2021-09-03 22:38:58",16433.55973
7336032,"Nikunj Raja","2021-09-04 10:28:20",16433.55973
7271503,"Mohamed ElTedawy","2021-09-04 10:51:21",16433.55973
7254340,"Inomjon Ramatov","2021-09-04 11:40:07",16433.55973
7337945,"khadija ech-challaouy","2021-09-04 12:42:49",16433.55973
7366010,"Nikita Gusain","2021-09-04 13:24:25",16433.55973
7220476,"Mee Chatarin","2021-09-04 13:35:56",16433.55973
7357977,Guoxx,"2021-09-04 13:40:38",16433.55973
7282551,"Chun-Cheng Hung","2021-09-04 18:20:37",16433.55973
7287312,"Valeria Alvarez Garduño","2021-09-04 18:36:34",16433.55973
7353938,"Divakar Kohli","2021-09-04 20:45:13",16433.55973
7329083,"Siavash Purfallah","2021-09-05 07:22:55",16433.55973
7375646,"Jordan ZDH","2021-09-05 11:27:31",16433.55973
7348115,matiasu,"2021-09-05 15:31:21",16433.55973
7383838,"Amrutha Rajendran","2021-09-05 16:30:29",16433.55973
7384190,"Bandi Pranai sri","2021-09-05 16:39:41",16433.55973
7360790,"YUYA IZUMIKAWA","2021-09-06 06:03:12",16433.55973
7382227,"Pranjal Kumar Nandi","2021-09-06 06:04:56",16433.55973
7265801,"Abu Turab Naqvi","2021-09-06 06:23:02",16433.55973
7170830,"Temirlan Rsanov","2021-09-06 06:36:26",16433.55973
7351850,"NAMAN ROY","2021-09-06 08:30:37",16433.55973
7149290,"Mattia #2","2021-09-06 13:38:41",16433.55973
7176772,"Alexander Wellmann","2021-09-06 13:52:04",16433.55973
7359223,raymonzhong,"2021-09-06 14:14:09",16433.55973
7384187,indexxlim,"2021-09-06 15:39:56",16433.55973
7383853,andromede76,"2021-09-06 20:40:57",16433.55973
7322217,msg1,"2021-09-07 02:09:24",16433.55973
7330961,Don,"2021-09-07 03:21:52",16433.55973
7389433,"Tianyi Shen","2021-09-07 03:32:09",16433.55973
4213535,"Mayank Dhami","2021-09-07 08:59:27",16433.55973
7362264,Invincible789,"2021-09-07 14:24:53",16433.55973
7271532,Mrye,"2021-09-07 15:49:52",16433.55973
7303263,Andrey.Gorbachev,"2021-09-07 16:56:28",16433.55973
7358938,shahrukh@KGP,"2021-09-07 20:50:02",16433.55973
7392408,"[Deleted] 24846bd2-aab0-4903-a90e-9fdc66a215c7","2021-09-07 21:12:08",16433.55973
7277937,"Maina Alex","2021-09-07 21:34:50",16433.55973
7206211,"Winnie #2","2021-09-07 22:24:03",16433.55973
7354808,"Hedra Atia","2021-09-07 22:49:36",16433.55973
7319477,BenSungKim,"2021-09-07 23:53:19",16433.55973
7350223,"Satomi K","2021-09-08 07:42:25",16433.55973
7394353,"Keleigh Berenger","2021-09-08 10:05:03",16433.55973
7334039,"Sagar Sangamnerkar","2021-09-08 10:21:56",16433.55973
7249454,toxicafunk,"2021-09-08 10:37:31",16433.55973
7390645,"Miras Tolepbergen","2021-09-08 16:54:05",16433.55973
7388509,"Shaik Amreen","2021-09-08 18:58:37",16433.55973
1970708,Fellah,"2021-09-08 19:33:50",16433.55973
7394939,"Peng Fan","2021-09-09 06:22:30",16433.55973
7398242,"Robert J. Regalado","2021-09-09 07:22:44",16433.55973
7352357,Buyu,"2021-09-09 08:15:31",16433.55973
7385688,DeahyeonJung,"2021-09-09 08:17:43",16433.55973
7389234,"Hanlin Gu","2021-09-10 03:11:02",16433.55973
7398128,"Pradnyanandana Suwitra","2021-09-10 06:29:21",16433.55973
7402110,theh8a,"2021-09-10 07:49:43",16433.55973
7313717,"Ildar Gilmutdinov","2021-09-10 07:02:34",16433.55973
7347892,"Sumana M R","2021-09-11 09:44:40",16433.55973
7405603,sunnyN,"2021-09-11 20:49:51",16433.55973
7394171,kalai,"2021-09-12 08:25:07",16433.55973
7404116,"Aman Sethia","2021-09-12 08:52:50",16433.55973
6292224,"MD RAZA KHAN","2021-09-12 09:04:28",16433.55973
7383509,"Yves Remmler","2021-09-12 13:08:04",16433.55973
7387343,"Abhishek Aditya","2021-09-12 14:35:34",16433.55973
7404585,"Karol Żebrowski","2021-09-12 14:36:07",16433.55973
7248815,"Shadril Hassan Shifat","2021-09-12 22:57:49",16433.55973
7391762,"Elaheh Najafi","2021-09-12 15:55:02",16433.55973
7401016,"Fang Huang","2021-09-12 17:09:44",16433.55973
7397605,"Gabriel Sass","2021-09-13 00:54:12",16433.55973
7384476,"Swagat Susmoy","2021-09-13 04:40:51",16433.55973
7391325,"Bohdan Yevtushenko","2021-09-13 07:34:55",16433.55973
7260038,"Jose Galbraith Hasintongan","2021-09-13 08:54:18",16433.55973
7407272,"Jagadeesh Undavalli","2021-09-13 09:04:45",16433.55973
7305570,Bruim2012,"2021-09-13 09:53:17",16433.55973
7347371,"Dipak Khot","2021-09-13 12:48:58",16433.55973
7395146,"Celal Rehmanov","2021-09-13 13:31:09",16433.55973
7409835,"Abdulbasit Fakir","2021-09-13 19:07:54",16433.55973
3556186,"Scott Ganyo","2021-09-13 20:23:17",16433.55973
7414623,Brad7Peter,"2021-09-14 01:57:30",16433.55973
7405006,"Mohammed Adi","2021-09-14 11:30:31",16433.55973
7341976,"Sharif Abdul","2021-09-14 12:51:51",16433.55973
7346749,"Anastasis Kafetz","2021-09-14 13:57:36",16433.55973
7325596,"Fahmi Sajid","2021-09-21 01:26:38",16433.55973
7345627,"VARSHITHA MARUBOYINA","2021-09-15 07:02:26",16433.55973
7384310,Gowthaman,"2021-09-15 07:42:53",16433.55973
7313412,"Morris Bundi","2021-09-15 09:55:07",16433.55973
7410292,"Jai Deep Pediredla","2021-09-15 10:52:12",16433.55973
7418433,Fredase,"2021-09-15 10:52:15",16433.55973
7386988,"Varun Agrawal","2021-09-15 11:22:11",16433.55973
7415794,singh.chanchal1001,"2021-09-15 12:03:21",16433.55973
7406491,"Mati Zazzali","2021-09-15 13:32:53",16433.55973
7377931,Vishanth_24,"2021-09-15 15:37:08",16433.55973
7313554,"paul james williams","2021-09-15 19:19:27",16433.55973
7366824,mjhhtl,"2021-09-16 03:07:03",16433.55973
7422138,"Haruki Yokoyama","2021-09-16 07:58:35",16433.55973
7418566,CBanga,"2021-09-16 12:32:23",16433.55973
7426018,"Ajim Pa","2021-09-16 15:06:38",16433.55973
7424522,"Alexander Feitosa","2021-09-16 21:06:52",16433.55973
7412244,"Yuki Yamamoto","2021-09-17 02:58:19",16433.55973
7430203,"Siddh Bamb","2021-09-17 04:36:53",16433.55973
7426155,"Martin Nachbaur","2021-09-17 05:57:20",16433.55973
7413905,"Khatai Rzayev","2021-09-17 08:09:02",16433.55973
7426641,Seonil94,"2021-09-17 11:27:14",16433.55973
7433511,elmo,"2021-09-18 03:18:38",16433.55973
7420223,"Anish Prasannan P ","2021-09-18 06:42:04",16433.55973
7358305,Jagriti_Garg,"2021-09-18 07:27:33",16433.55973
7271024,"Ayush Hate","2021-09-18 09:20:33",16433.55973
7432579,"Daniele Capanni","2021-09-18 09:59:48",16433.55973
7435543,"Yasaswini Kukunoori","2021-09-18 14:10:01",16433.55973
7427475,"Ivan Shatov","2021-09-18 16:07:30",16433.55973
7419455,"Yasmine Abdelhak","2021-09-18 21:20:04",16433.55973
7384716,"Genival Junior","2021-09-18 22:44:20",16433.55973
7370834,"James Huang #2","2021-09-19 05:12:11",16433.55973
7390326,"Arindam Chakraborty","2021-09-19 06:31:11",16433.55973
7256142,"Abdullah ERZIN","2021-09-19 19:25:43",16433.55973
7439456,"Hamza Khawaja","2021-09-19 19:30:22",16433.55973
7402704,"Kranti Patil","2021-09-20 04:12:17",16433.55973
7418477,"Prakhar Garg 0712","2021-09-20 08:26:03",16433.55973
7373013,"Gleb Rybin","2021-09-20 14:04:51",16433.55973
7357794,"armin attarzadeh","2021-09-20 14:52:39",16433.55973
5682099,"Chamath Attanayaka","2021-09-20 16:04:43",16433.55973
7424249,"Mark Adel","2021-09-20 17:33:29",16433.55973
7316293,"Per Salomonsson","2021-09-20 20:27:44",16433.55973
7363540,"Kimberly Nguyen","2021-09-21 03:11:29",16433.55973
7444192,Liuyifu,"2021-09-21 04:14:07",16433.55973
7445201,zsk701,"2021-09-21 10:03:07",16433.55973
7435037,Katiefallon,"2021-09-21 10:24:26",16433.55973
7445532,"muhammad nur hayat","2021-09-21 13:15:50",16433.55973
7424022,"Rostislav Miheev","2021-09-21 14:43:01",16433.55973
7259329,"Haz Verastegui","2021-09-21 22:29:40",16433.55973
7446567,"Danilo Clemente","2021-09-21 23:52:05",16433.55973
7301508,jishnu,"2021-09-22 03:04:45",16433.55973
7448061,"HARITHA 1905031","2021-09-22 05:07:40",16433.55973
7435563,Antoinejlr,"2021-09-22 05:50:08",16433.55973
7380688,"Deepak Porwal","2021-09-22 13:12:40",16433.55973
7423497,"Kerem Baskaya","2021-09-22 16:30:32",16433.55973
7369645,j4kalam,"2021-09-22 17:53:49",16433.55973
7432290,"Javier Reyes #2","2021-09-22 20:51:34",16433.55973
7445445,myanya,"2021-09-23 05:32:05",16433.55973
7449864,marvaz,"2021-09-23 05:33:26",16433.55973
7430735,"Chaka-Che Johnson","2021-09-23 06:14:28",16433.55973
7442588,threnox,"2021-09-23 09:48:07",16433.55973
7446085,"Sophie Kim","2021-09-23 14:05:06",16433.55973
7431698,"Joakim Bergström","2021-09-23 16:00:02",16433.55973
7457340,"Remekie Rose","2021-09-24 01:20:52",16433.55973
7455346,"Ben Dale","2021-09-24 13:00:51",16433.55973
7454929,"Ahmed Hassan Ali Ahmed","2021-09-24 16:23:40",16433.55973
7442356,"Shen Yazhou","2021-09-25 07:00:09",16433.55973
7441738,"Anandh #2","2021-10-05 13:35:32",16433.55973
6485510,"Bobin Mathew","2021-09-25 08:27:37",16433.55973
7443333,"Magnus Engen","2021-09-25 08:47:46",16433.55973
7435425,"Chiedu Esenwa","2021-10-17 19:45:46",16433.55973
7463917,"Akshat jain","2021-09-25 14:36:24",16433.55973
7447326,Letton72,"2021-09-25 18:10:43",16433.55973
7453845,"Nikhil Singh #2","2021-09-25 18:11:00",16433.55973
7420947,liwen,"2021-09-26 03:23:54",16433.55973
7464174,"Akira Kawasaki","2021-09-26 05:46:33",16433.55973
6626810,"Naseem Alassampattil","2021-09-26 18:24:57",16433.55973
7359810,nene74,"2021-09-27 04:25:00",16433.55973
7449953,"Vikash Kumar","2021-09-27 08:18:20",16433.55973
7391643,"Winnie Kiarago","2021-09-27 10:19:02",16433.55973
5902091,shailsharma,"2021-09-29 12:26:54",16433.55973
7442841,jason.a,"2021-09-27 17:49:46",16433.55973
5757634,chac20,"2021-09-28 01:33:12",16433.55973
7297262,"Preethi P","2021-09-28 10:59:10",16433.55973
7431883,"Sophia Vdovkina","2021-09-28 12:32:29",16433.55973
7481926,"James Kos","2021-09-28 23:40:35",16433.55973
7473589,prasanthkistipati,"2021-09-29 11:14:44",16433.55973
7435779,TreviMas,"2021-09-29 14:21:34",16433.55973
7288504,"Prachet Shah","2021-09-29 15:04:14",16433.55973
7433057,OsemDS,"2021-09-29 15:33:39",16433.55973
7476347,"Matthew Ajibola","2021-09-30 10:49:16",16433.55973
7460925,"Felipe RojasD","2021-09-30 14:10:24",16433.55973
7304474,"Damian U. Emerson","2021-09-30 14:12:58",16433.55973
7489293,"Vittorio Antonacci","2021-09-30 15:56:17",16433.55973
7493217,"ASHWIN S","2021-10-01 11:39:11",16433.55973
7463722,"Hashir Mubeen","2021-10-01 11:41:45",16433.55973
7466823,Filt,"2021-10-01 13:20:55",16433.55973
7485324,"ishant jain","2021-10-01 15:01:51",16433.55973
7486940,"Andrew J Balaschak","2021-10-01 17:57:57",16433.55973
7495627,"Shabnam E","2021-10-01 18:36:43",16433.55973
7465335,HADES1111,"2021-10-02 10:48:42",16433.55973
7458246,"Hansoo Lee","2021-10-02 13:41:19",16433.55973
7466838,Test_C,"2021-10-03 02:31:33",16433.55973
7471585,"Anqi Wu","2021-10-03 02:54:53",16433.55973
7446069,"Kenzhebek Taniyev","2021-10-03 07:51:06",16433.55973
7497894,"Arash Kariznovi","2021-10-03 10:26:39",16433.55973
7409947,PRad,"2021-10-03 12:29:18",16433.55973
7501826,"pao da111","2021-10-03 12:47:14",16433.55973
7500054,Scharom,"2021-10-03 17:24:38",16433.55973
7491045,"omar sayed","2021-10-03 23:21:45",16433.55973
7496821,"Atif Atif","2021-10-04 02:36:31",16433.55973
7453298,tagetage3,"2021-10-04 04:57:50",16433.55973
7486708,"Rach Stephens","2021-10-04 18:28:03",16433.55973
7486272,"Dhananjay Pratap Lodhi","2021-10-04 19:20:17",16433.55973
7487305,"Flavio Trezena","2021-10-05 00:28:58",16433.55973
7480796,"Tosif khan","2021-10-05 05:14:05",16433.55973
7427450,"Ubaid Ahmad","2021-10-05 05:43:23",16433.55973
7511592,Guoxuan99,"2021-10-05 07:37:17",16433.55973
7497832,"Alex Mic","2021-10-05 08:17:46",16433.55973
7511188,Watermelon_lemony,"2021-10-05 08:21:59",16433.55973
7512675,"alaeddine hamroun","2021-10-05 16:23:01",16433.55973
7482931,SANTHOSH.NAGARAJ.SAM,"2021-10-06 03:22:35",16433.55973
7419996,Tiffffffff,"2021-10-06 03:35:11",16433.55973
7516823,Lawrence233,"2021-10-06 06:51:57",16433.55973
7516854,HaoWuCCNU,"2021-10-06 09:23:01",16433.55973
7511523,"Amit Pandey #2","2021-10-06 11:11:21",16433.55973
7480224,GENZE-KA,"2021-10-07 18:51:36",16433.55973
7481889,"jay gholap","2021-10-06 21:45:22",16433.55973
7395973,"RuSun Development","2021-10-07 09:42:16",16433.55973
7522636,"Yeldar Sagyn","2021-10-07 11:41:45",16433.55973
7524345,"Nicholas Ros","2021-10-07 20:33:12",16433.55973
7510339,"Kevin Rodriguez #2","2021-10-07 21:45:55",16433.55973
7297623,"Santosh Soundararajan","2021-10-08 02:46:23",16433.55973
7497017,dingjianyuan,"2021-10-08 13:55:43",16433.55973
7325775,"Esteban Andrés González Velásquez","2021-10-08 18:19:32",16433.55973
7507482,"Adham Arik","2021-10-08 21:06:01",16433.55973
7481908,WissemBT,"2021-10-08 23:03:37",16433.55973
7517679,"Ajdin Burnic","2021-10-09 09:38:12",16433.55973
7522663,"Onur Akbulut","2021-10-09 11:01:12",16433.55973
7502953,"Raushan Kumar #3","2021-10-09 11:44:52",16433.55973
7507973,"V S Phani Krishna","2021-10-09 13:33:48",16433.55973
7461467,"Michael L Sullivan","2021-10-09 16:48:23",16433.55973
6729257,"Atharva #2","2021-10-10 13:28:01",16433.55973
7476121,"Es-smaha oumaima","2021-10-10 16:06:48",16433.55973
7537271,"Juan José Nanclares","2021-10-10 22:06:21",16433.55973
7536893,"Daniel Pereira","2021-10-11 01:20:06",16433.55973
7515214,"Gebru M Weldearegay","2021-10-11 06:05:15",16433.55973
7527017,sharankumar,"2021-10-11 15:18:01",16433.55973
7107707,"Leo Mignot","2021-10-11 16:19:02",16433.55973
7530720,WanOnOne,"2021-10-12 03:52:02",16433.55973
7337828,"sarvottam kumar","2021-10-12 13:13:00",16433.55973
7533625,"AMAN YADAV","2021-10-12 07:42:12",16433.55973
7480912,"Shaik Abdul Azeez","2021-10-12 14:29:49",16433.55973
7506596,"Alparslan Polat","2021-10-12 14:58:08",16433.55973
7537206,"Joshua Newbins","2021-10-12 20:36:05",16433.55973
7458882,"Takato Hironaka","2021-10-12 23:48:02",16433.55973
7544427,"Leo Agung Prabowo","2021-10-13 08:01:40",16433.55973
7529419,"Sadeeya Naimah","2021-10-13 14:18:55",16433.55973
7552978,"Adam Lowther","2021-10-14 00:20:52",16433.55973
7551549,gyindeu,"2021-10-14 12:35:02",16433.55973
7549653,"Pratibha C.K.","2021-10-14 12:51:26",16433.55973
7248894,"Sebastiano Manzella","2021-10-14 14:19:11",16433.55973
7459963,"Mehedi Hasan Real","2021-10-14 17:32:03",16433.55973
7519771,"Ultimate Question","2021-10-14 20:25:33",16433.55973
7551160,LeoWang002,"2021-10-14 20:49:51",16433.55973
7544270,"Dr. FS","2021-10-16 06:52:18",16433.55973
7453115,Tanler,"2021-10-16 13:27:54",16433.55973
7518584,"Avaneesh Pandey","2021-10-17 07:00:05",16433.55973
7210964,"J45 Minetest","2021-10-17 09:50:09",16433.55973
7569870,"Enrico Fortunato","2021-10-17 22:01:09",16433.55973
7505164,"Daniel Riyanto","2021-10-19 01:03:06",16433.55973
7498870,"Samiha Afifa Shoily","2021-10-19 05:35:18",16433.55973
7535077,"kiruba selvi","2021-10-19 09:40:22",16433.55973
7573647,zdfgae,"2021-10-19 10:27:54",16433.55973
7580730,"AkulaLeela Vathi","2021-10-19 11:06:46",16433.55973
7565877,"Demyd Teslenko","2021-10-19 11:53:23",16433.55973
7555419,kuso0924,"2021-10-19 13:41:16",16433.55973
7540858,YawenHuang1,"2021-10-19 15:35:59",16433.55973
7561064,"Miguel Cea","2021-10-19 18:02:28",16433.55973
7545290,"Pele Tou","2021-10-19 23:48:46",16433.55973
7407713,"Dwij Singh","2021-10-20 05:51:18",16433.55973
